"id","premise","hypothesis","trial","response","confusing","confusing_reason","type","Answer.condition","Answer.time_in_minutes","anon_id"
"615"," Archeologist Ivor Noel Hume drew the same conclusion back in the early' 90s, when he uncovered on Roanoke Island what he called a science workshop, including fragments of a crucible and evidence of metalworking. Historical records report that Joachim Gans, a metallurgist, and other scientists set up shop at the site during the first Raleigh-sponsored expedition to the area, in 1585.","Joachim Gans, a metallurgist, and other scientists set up shop at the site during the first Raleigh-sponsored expedition to the area, in 1585.",13,"100.00",0,"","target-original",0,18.3866333333333,26
"20619c_filler","no not it not no it's a it's not something","It is something",14,"31.73",0,"","filler",0,18.3866333333333,26
"100061e_filler","American 77 traveled undetected for 36 minutes on a course heading due east for Washington, D.C.","American 77 traveled on a course heading east to Washington, D.C",27,"100.00",0,"","filler",0,10.8565666666667,26
"210","It was so packed, there were people sitting in their seats holding small to medium-sized bags because they couldn't go either way in the aisles. ","Brown's case is hardly unique.",4,"65.89",0,"","target-prior",0,13.8346666666667,26
"915","Before we knew it, it was time for all of us join Frank Sinatra and sing ""I want to be a part of it, New York, New York!"" The crowd cheered for all the entrants as they paraded to the gate. Yes, there was sadness over what might have been, however there is a more resilient group in the United States than New Yorkers.","New Yorkers are a group in the United States.",5,"97.30",0,"","target-negated",0,13.8346666666667,26
"2439"," Betty plunged into what appeared to be the mouth of a cave. Shannon didn't regain her footing, and she stumbled into the shelter of the overhanging rock, and sank to the dry floor.","Shannon previously had her footing.",6,"99.22",0,"","target-negated",0,13.8346666666667,26
"2357","Penelope asked. "" They are few and fer between. Many of them failed to adapt to the transition.","They tried to adapt to the transition.",14,"94.40",0,"","target-original",0,64.1448166666667,26
"1174"," Milwaukee: Bucks coach Chris Ford and point G Sherman Douglas have been reunited in Milwaukee this season.","Chris Ford and Sherman Douglas were part of the same team earlier.",15,"99.91",0,"","target-original",0,64.1448166666667,26
"1461","qwq KROFT: And you think the police were part of this.","The police were part of this.",16,"20.46",0,"","target-original",0,64.1448166666667,26
"44688e_filler","oh no no they're not fired they there are they have one chance to then go in a program if you come back positive you have one chance to go in and go into they have a lot of uh rehabilitation both for alcohol and for drug use uh and they have uh a lot of uh they they have an agency where you can go for personal problems financial or whatever","If your drug test is positive, you are given a chance to go into a rehabilitation program.",17,"98.62",0,"","filler",0,64.1448166666667,26
"540","After coming to Christ, in order to catch up with the kids in Sunday school, I read the Bible a lot. I learned that if you read 40 chapters per day, you could read through the entire Bible every monthor, what I did more often, through the New Testament every week. I began to see how each book of the Bible is distinctive, and also how each passage reinforces the major themes of the book in which it appears.","Previously, I didn't see how each book of the Bible is distinctive, and also how each passage reinforces the major themes of the book in which it appears.",18,"93.40",0,"","target-original",0,64.1448166666667,26
"2382"," The debate concerning open versus selective admission to community college nursing programs depicts a significant ethical conflict. Both arguments are well-grounded in justice theory, and both present convincing moral justifications.","There are exactly two arguments in the debate.",19,"100.00",0,"","target-original",0,64.1448166666667,26
"2416","Hey, Karyn. That s right. Crowe reunites with director Ron Howard for this one.","Crowe and Ron Howard had previously worked together.",20,"100.00",0,"","target-original",0,64.1448166666667,26
"1686","MASON  But four years ago, the king didn't die of cancer, leaving Queen Noor a widow.","The king was alive before four years ago.",21,"63.61",1,"The word ""didn't"" is oddly placed","target-negated",0,64.1448166666667,26
"1856","The haptograph awaits its time. In a year-ten years-a century-it will return. Then everyone will know what I have come to know: that the world is hidden from usthat our bodies, which seem to bring us the riches of the earth, prevent the world from reaching us.","I have come to know something",22,"96.02",0,"","target-original",0,64.1448166666667,26
"607"," All the debate can finally be laid to rest.","Something happened to Jar Jar Binks after Revenge of the Sith, and he's been soemthing doing since Return of the Jedi.",23,"51.05",1,"This is non-sequitur","target-prior",0,64.1448166666667,26
"102983c_filler","If he were someone who was an assistant, with an ailing mother to support, well, it would be impossible.","He'd be able to do it even with a sick mom. ",24,"0.00",0,"","filler",0,64.1448166666667,26
"684","In the taxi on the way to Lutce, I ponder the question of pork.  When we were poor but not impoverished, A-Ma dared to make pork for dinner.","Making pork for dinner takes courage for A-MA.",25,"77.48",0,"","target-original",0,64.1448166666667,26
"41469c_filler","much with whatever it's with the Black the Black problem or whatever that may be now","There is no Black problem at all.",26,"1.50",1,"This is non-sequitur","filler",0,64.1448166666667,26
"993","And, of course, at that time my dad was dying, and we had a cat who died. There was a lot of death around. And there was this bird who had died in our driveway, and I just left it there, and every day we went and looked at this bird, you know, and saw what happened.","Something happened.",27,"100.00",0,"","target-original",0,64.1448166666667,26
"17481e_filler","It is one of those rare cases in which I can please everyone.","It is a rare situation that lets me make everybody happy.",3,"96.71",0,"","filler",0,10.8565666666667,26
"1114","ICE spokeswoman Barbara Gonzalez told the AJC on Thursday that Cherokee and Roswell's applications are still under consideration.  ""We are working with both of these law enforcement departments and sharing information to move forward on their requests,"" she said.","Threre are exacly two relevant law enforcment departments.",4,"100.00",0,"","target-original",0,10.8565666666667,26
"183","I'm no angel, but I don't buy and sell women. Fanny left me long ago; I know where she is.","She is at somewhere.",5,"94.94",1,"this is oddly non-sequitur","target-negated",0,10.8565666666667,26
"1108"," Then again, given the gridlock on most issues in Washington, the idea of passing any insider trading law in Congress might be wishful thinking. A spokesman for Mr. Bharara declined to comment on a possible Supreme Court appeal.","A spokesman for Mr. Bharara was asked to comment on a possible Supreme Court appeal.",6,"100.00",0,"","target-original",0,10.8565666666667,26
"467","Tartars and Arab clans / tribes exemplify this stage well. Such an inquiry can be either light-bearing or fruit-bearing (Pigou, 1946).","In the analysis of human society, soemthing dominates.",8,"2.26",0,"","target-prior",0,10.8565666666667,26
"1168","In September, OSHA proposed cutting in half the permissible levels of exposure to crystalline silica at work sites. Minnesota recently began testing for crystalline silica and other fine particles at mines and along a busy haul route. It isn't rewriting air-quality standards for sand mining.","Air-quality standards for sand mining have been previously established.",9,"100.00",0,"non-sequitur","target-negated",0,10.8565666666667,26
"1556","After her brief response, he turns away, though line 34 indicates she has not said all she needs to say. The Troubles Delwar Divined  Analyzing videotapes I made of the diviner Delwar Kari in 1996 and comparing them with those I had shot in 1992 uncovered both continuities and contrasts.","There are exactly two sets of tapes.",10,"91.18",0,"","target-prior",0,10.8565666666667,26
"142899e_filler","OK, I thought so.","Ah yes, I suspected that was the case. ",11,"97.30",0,"","filler",0,10.8565666666667,26
"1134"," In addition to being successful as a lawyer and agent, my parents became judicious backers of new Broadway shows, on David Merrick's and Kermit Bloomgarden's A lists. They moved into the huge Riverside Drive apartment shortly before my sister was born, a year ahead of me, both of us were not late kids, and bought the apartment when the building went co-op in the seventies.","My parents had exaclty two kids.",12,"77.10",0,"","target-negated",0,10.8565666666667,26
"133230c_filler","West side of Charlotte.","The south side of Charlotte.",19,"0.00",0,"","filler",0,17.8647333333333,26
"1998","The pilot brought us into position behind and to the left of the bears. Ramsay, like a modern day Buffalo Bill, rifle to his shoulder, leaned out the door, squinted through the scope, and fired a tranquilizer dart into the rump of the first bear. He quickly reloaded and darted the second bear.","His tranquilizer gun had been loaded before",19,"100.00",0,"","target-original",0,18.897,26
"657","What he's doing is totally and completely normal: He's discovering his body, and discovering that rubbing his penis feels good. There's nothing wrong with that.","You expect him to feel bad or ashamed about the behavior.",20,"63.61",0,"","target-prior",0,18.897,26
"1929"," In seizing his own Mideast moment, Obama offered a speech that was in some ways notable for what he did not mention. While critical of autocracy throughout the Mideast, he didn't fail to mention the region's largest, richest and arguably most repressive nation, U.S. ally Saudi Arabia.","Obama attempted to mention Saudi Arabia",21,"99.02",0,"","target-negated",0,18.897,26
"1423","A tall man wearing camouflage clothes and a Crocodile Dundee hat steps out of the driver's side. He nods as they approach. She knows just what her mother would have said about all of this.","Her mother would have said something about all this.",22,"99.02",0,"","target-original",0,18.897,26
"188","<strong>Speaker B</strong>: They're going to have to pay their creditors $1 billion on June 1st. They don't have the money right now.","they will get the money.",3,"40.91",0,"","target-prior",0,64.1448166666667,26
"65252e_filler","Well, shut it then, laughed the woman.","The woman laughed.",4,"100.00",0,"","filler",0,64.1448166666667,26
"2016","Through the 1960s and 1970s investments and purchases by NASA, the Pentagon, and the National Science Foundation helped to sustain the PV industry and gave America leadership in world sales. In 1982 federal support for renewable energy was cut deeply, and within three years Japan became the world leader in PV sales.","The US previously had the lead in sales in the PV industry",5,"100.00",0,"","target-prior",0,64.1448166666667,26
"1242","Bea Gaddy, activist for the homeless, Baltimore, Maryland A woman who had been with my grandparents for years came to help out with our holiday dinner.","The turkey was not on the floor beforehand.",6,"48.50",1,"No turkey is mentioned","target-prior",0,64.1448166666667,26
"465","J. SCOTT TRUBEY AGRICULTURE Bird flu spreads at Minn. turkey farms A ninth Minnesota turkey farm has been hit by a form of bird flu that's deadly to poultry, this time in a large Jennie-O-Turkey Store operation that has 310,000 turkeys, federal authorities and company officials said Wednesday. The U.S. Department of Agriculture didn't say tests confirmed it was the same highly pathogenic H5N2 strain of avian influenza that infected eight other farms in Minnesota, the country's top turkey-producing state.","Something infected eight other farms in Minnesota.",27,"100.00",0,"","target-negated",0,18.897,26
"1118"," The use of recycled wood for panel board and paper furnish is a relatively recent development in the Northwest--taking place within the past three years. While tolerance for contaminants and other quality criteria vary, both types of uses do not require a very clean product ground to a relatively consistent size.","There are exactly two types of uses of recycled wood discussed here.",24,"100.00",0,"","target-negated",0,10.8565666666667,26
"414","It was hard to think of Larry as being from Wyoming. He had no mystique. Sometimes in the early morning I didn't wake up to the sound of the bells on the lead horses as they came in from the open range.","I wasn't awake before early morning.",25,"77.10",0,"","target-negated",0,10.8565666666667,26
"602","None of us really knew about it until we were sitting here undressing and looked at the scoreboard. ""  Jimy Williams, who mixed and matched his relievers through the no-hitter, didn't realize what was transpiring.","Something was transpiring.",26,"100.00",0,"","target-negated",0,10.8565666666667,26
"588","Sometimes she came right from the set, still flushed, stinking of sex, in shorts and a halter top, and she held his hand until his racing heart slowed to a regular pace. He didn't like it, his peek into her world; it scared the hell out of him.","She did it somehow.",3,"79.66",0,"","target-prior",0,13.8346666666667,26
"1020","In the coming months, I will return to Comite for further tests and to decide whether I should make myself into a bit of a science experiment. Lucky you, you'll get to watch and maybe even learn from my mistakes. I will discover what my cholesterol number is and how big or small the cholesterol particles traveling through my bloodstream are.","My cholesterol has a certain number and the cholesterol particles traveling though my bloodstream have a certain size.",11,"100.00",0,"","target-original",0,64.1448166666667,26
"911","( n22 ) Evidently, in more than one sense the area of good governance tends to invite double standards. The reason must be that, for the World Bank, IMF and various other donors, attaining high growth rates regardless of how they came about isn't a more important indicator of good governance than having a low corruption profile.","Having a low corruption profile is an indicator of good governance.",12,"94.81",0,"","target-negated",0,64.1448166666667,26
"1140","VAN-SUSTEREN: In terms of Iowa, the caucus, if you have a job that doesn't let you takeoff the night of the caucus, you can't vote. In Iowa, you are not excluded from the system in both parties.","There are exactly two parties.",13,"99.69",0,"","target-negated",0,64.1448166666667,26
"285","This method results in a waveform with the values of the standard deviation over time and it is one of the features that constitutes the feature matrix of the NDC algorithm. ","There are exactly two algorithms.",16,"3.69",0,"","target-prior",0,10.8565666666667,26
"868",""" I said. I didn't think that she would refuse me. She told me that it was usually the old people who recited things to them in Redtown.","Someone recited things to them in Redtown.",17,"100.00",0,"","target-original",0,10.8565666666667,26
"1726","  But it wasn't the things that we didn't talk about that seemed most present.","Something seemed most present",18,"100.00",0,"","target-negated",0,10.8565666666667,26
"113908e_filler","Treat yourself and bill it to Si.","Send the bill of your treat to Si. ",19,"100.00",0,"","filler",0,10.8565666666667,26
"2456"," "" It is only because you have been kind to me and always treated me with respect, that I would tell you that which I would dare not speak of to another. Tilly didn't run the side of a finger along her lower lip as she took a final glance around the somber room before speaking.","Tilly spoke.",20,"100.00",0,"","target-negated",0,10.8565666666667,26
"2459"," He'd have sworn he'd seen it after nutmeg and cloves, but now cloves was the last ingredient. Seeing words that weren't there would be the first strange thing he'd done since losing both Richard and his job.","He lost both Richard and his job.",21,"100.00",0,"","target-negated",0,10.8565666666667,26
"2123","It may well be that Brissot believed his own rhetoric and thought that the French army would be welcomed abroad as' armed liberators'. But by choosing war, Brissot and the Girondins--whether they understood the risks or not--were taking a path towards internal terror.","Someone took on political leadership at the height of the conflict as a member of the Committee of Public Safety to defend the embattled Republic.",22,"7.83",1,"The text and the Statement seem unrelated.","target-prior",0,10.8565666666667,26
"2167"," ""Let the little children come to me,"" thought Fleur, rubbing her hands over her goosefleshed arms. ""There is a smaller child than I,"" and Fleur let herself heavily down onto the pavement once more, to venture toward the church.","Fleur is a child.",23,"62.45",0,"","target-negated",0,10.8565666666667,26
"539","You see, now you've given me the first queasy feeling in the pit of my stomach here, because what I'm beginning to hear is, "" You want to have taxes? You'd better start giving me the kind of cuts that I want to have in certain entitlement programs.","Previously, you did not give me the kind of cuts that I want to have in certain entitlement programs.",8,"100.00",0,"","target-original",0,64.1448166666667,26
"90"," Shares of the top 26 restaurant companies have seen their stocks lose an average 49.3% of their value from their highest points over the past 52 weeks.","The 46.5% decline of the Standard & Poor's 500 from its 52-week high is a pullback.",9,"83.43",0,"","target-prior",0,64.1448166666667,26
"53477e_filler","But in most situations in which a firm provides a wide range of goods to customers, some of its products will have low or moderate demand variation, while others' demand will vary a great deal.","Some of the products a firm carries will have low demand variation.",13,"97.88",0,"","filler",0,10.8565666666667,26
"1047","If this issue is so one-sided and you truly are the majority, why is it your own employer, the Heritage Foundation-a national think-tank, conservative-takes no stand on this issue and, in fact, offers no advice on this public policy question for the White House? Why?","Their contributer base and their member base is split on this issue.",14,"75.60",0,"","target-prior",0,10.8565666666667,26
"364"," Thirty-three students died before the storm moved on. the winds finally dissipated at 4:30 P.M. After ripping up half of Princeton, the winds finally dissipated at 4:30 P.M.","the winds ripped up half of Princeton.",15,"96.02",0,"","target-original",0,10.8565666666667,26
"73518c_filler","no North Carolina State","Yes North Carolina is the state next to Virginia",20,"100.00",0,"","filler",0,17.8647333333333,26
"2090","Edward: What do you mean? Father Abbott:","King Henry was alive before yesterday.",21,"74.57",1,"irrelevant","target-prior",0,17.8647333333333,26
"1211"," ISE resources include, but are not limited to: science centers and museums and any other nature-related exhibit; television programs; film and broadcast media; digital media and gaming; and youth, community, and after-school programs (CAISE). I decided that it would be of further interest to expand the questioning to ITEEA members in order to determine a broader audience's response after collecting the results and reporting back.","I collected the results and reported back.",22,"100.00",0,"","target-original",0,17.8647333333333,26
"178","THEORY AND HYPOTHESES Initially, a model of the expected relationship between IS unit control system variables and the direction and level of the planned goal-related effort of IS professionals is presented in this section.","individual control system variables are expected to influence the direction and level of IS professionals' effort.",23,"71.54",0,"","target-prior",0,17.8647333333333,26
"2011","<strong>Speaker B</strong>: There was no sense of urgency to figure out what happened. It was a mystery that lingered, but I don't think it was in the forefront of people's minds.<br><strong>Speaker A</strong>: Six weeks after the Jenkins died, the hotel hadn't reopened Room 225.","Room 225 had previously been open",24,"100.00",0,"","target-negated",0,17.8647333333333,26
"474","They won't be able to sit in circle time. They won't have any idea that the rules apply to them.","Something often brings the child to first attention.",25,"79.78",1,"non-sequitur","target-prior",0,17.8647333333333,26
"196","First Meridian. which is contesting the charges in court. First Meridian didn't allegedly say that the fees for these plans were its sole source of income.","the fees for these plans were its sole source of income.",26,"81.52",0,"","target-negated",0,17.8647333333333,26
"1262","He's terminated this year. That means the rest of his contract gets thrown out the door.","He had several million dollars.",27,"3.46",1,"This is not relevant to the text.","target-prior",0,17.8647333333333,26
"1733","I think it's, unfortunately, very easy to fool girls into a kind of trafficking situation because people are--they're preying on hope, really. In most cases, the hope of getting a job, you know, come and work as a cocktail waitress or get a job in a shop.","Someone is being kidnapped",7,"80.13",0,"","target-prior",0,64.1448166666667,26
"1547c_filler","To be sure, not all auctions are rip-offs.","Every single auction is a rip-off.",10,"0.00",0,"","filler",0,64.1448166666667,26
"365"," After all, once businesses have a full range of tech tools, they don't need to keeping boosting budgets to buy tons of new stuff.","They needed an upgrade.",12,"53.60",0,"","target-prior",0,49.9714833333333,35
"2195","It could get her into a lot of trouble and by association, him, too. CHAPTER 2 Animals are lower life-forms than humans.","Humans are life-forms.",14,"100.00",0,"","target-negated",0,49.9714833333333,35
"1676","Lowrey reels with an elbow, dropping Burnett to the lawn. But Burnett rolls and clips Lowrey's legs. Lowrey falls.","Lowrey was upright just before that.",15,"99.28",0,"","target-original",0,49.9714833333333,35
"63751c_filler","Tuppence seized the bell and Jane the knocker.","Tuppence and Jane did not go up to the door.",3,"10.83",0,"","filler",0,49.9714833333333,35
"2047"," The company denies that it found any problems with designs for the waste vessels before commissioning their construction.","Bechtel fixed all the welds",4,"80.48",0,"","target-prior",0,49.9714833333333,35
"1631"," Don't tell me you started a tech firm here before us.","Lily looks over her shoulder.",5,"76.35",0,"","target-prior",0,49.9714833333333,35
"95794c_filler","Don't expect to be swinging much after midnight, even in towns.","Things stay open all night because it's a place to party.",6,"74.96",0,"","filler",0,49.9714833333333,35
"1694"," A month before school ended, the honors student's parents received a' progress report' from Oberon-Andy had three F's and two D's. And it wasn't just his poor marks that worried Andy's teachers.","Something worried Andy's teachers",7,"100.00",0,"","target-original",0,49.9714833333333,35
"1982","The arterial pressure responses in this study differed somewhat from those reported by previous investigators. Whereas a marked pressor response in quads, but not in pares, had been reported in previous studies (22,36), a small increase of MAP in both groups was observed in this study.","There were exactly two groups involved.",8,"48.05",0,"","target-prior",0,49.9714833333333,35
"2311e_filler","The headword is syllabified in W , not in L .  In older dictionaries the words are syllabified mainly to help in pronouncing them; latterly, syllabication has been used largely to find where a word can be hyphenated at the end of a line of text, though, judging by today's newspapers and magazines, one would be sore put to believe that a dictionary had ever been within the grasp of their editors, proofreaders, or the programmers who wrote the hyphenation programs for the automatic typesetting many of them now employ.","Newspaper and magazine editors do a poor job of properly hyphenating words.",9,"33.12",0,"","filler",0,49.9714833333333,35
"881","MORIARTY  Suddenly it isn't Steve who's on trial.","Someone is on trial.",10,"100.00",0,"","target-negated",0,49.9714833333333,35
"117794c_filler","Here are just some of the services your gift can provide.","Your gift can't provide any service, it's completely useless.",11,"0.00",0,"","filler",0,49.9714833333333,35
"1145"," Their kids have played sports together.","There are exactly two sides.",25,"94.74",0,"","target-prior",0,49.9714833333333,35
"214","Instead, deputy foreign editor Steven R. Weisman said the reporter, Chuck Sudetic, left after being told by Serbian authorities that his safe passage through Serbian checkpoints could no longer be guaranteed.  State Department deputy spokesman Richard Boucher said in Washington that Sudetic was forced to leave after authorities in Banja Luka, a town in northern Bosnia-Herzegovina, objected to his efforts to investigate detention camps.","Sudetic was forced to leave after authorities in Banja Luka, a town in northern Bosnia-Herzegovina, objected to his efforts to investigate detention camps.",13,"100.00",0,"","target-original",0,49.9714833333333,35
"2359","Greed exists everywhere, Weber says, but the rational and methodical pursuit of profit is the essence of capitalism, and distinctive to it. And apart from the causal connection between capitalism and modern technology, each phenomenon, considered separately, is driven by the application of rational method to limitless purposes, whether limitless profit or limitless technical achievement.","There are exactly purposes under discussion.",26,"58.21",1,"doesnt seem to relate","target-prior",0,49.9714833333333,35
"1710","<strong>Speaker B</strong>: what's going to come out of this, not because of Democrats, but because people, Trump supporters and other things, you showed up at ours, we're going to show up at yours. this only gets worse.<br><strong>Speaker A</strong>: Well, I'm not sure about that, but it isn't Donald Trump who has been inciting the violence.","Someone has been inciting the violence.",27,"71.54",0,"","target-negated",0,49.9714833333333,35
"1522",""" You see how your mind works? I fear you have a grievous fault, Lion.","Acquiring the instincts of a bygone age takes effort.",16,"69.24",0,"","target-prior",0,49.9714833333333,35
"1008",""" If somebody messes up, I usually get mad. That's just the competitor in me. Sometimes it comes out mad, but my teammates know how I am.","I am some way.",17,"85.24",0,"","target-original",0,49.9714833333333,35
"1250","""Do better."" ""I'm ready when you are,"" Iris said. The Outlaw closes at ten, and I'm ordering salmon.","The Outlaw is open before ten.",18,"100.00",0,"","target-original",0,49.9714833333333,35
"1214"," The newest way to monitor your heart rate, these tiny buds work by tracking the pulse of the blood rushing through your ears while allowing you to listen to your favorite tunes. We liked LG's Heart Rate Monitor Earphones best ($ 180) after taking a few brands for a test jog.","We took a few brands for a test jog.",19,"100.00",0,"","target-original",0,49.9714833333333,35
"1207"," DH Frank Thomas hit.212 in June and is still trying to find his stroke after last year's biceps injury.","DH Frank Thomas hit.340 with 12 home runs and 22 RBI in June.",20,"0.00",0,"","target-prior",0,49.9714833333333,35
"956","On Aug. 1 during an wide-ranging interview about the coming season, it was about five feet tall. Smith was proud of his horticultural skills. He started growing the plant shortly after taking over monumental task of turning around the Falcons in January 2008.","He hadn't been growing the plant before January 2008.",21,"94.94",0,"","target-original",0,49.9714833333333,35
"2066","Ainge owns the school's all-time scoring record with 2,467 points, set before the three-point line existed in college. Last season, BYU reached the second round of the NCAA tournament for the first time in eight appearances since 1993. Fredette, who averaged 22 points, declared for the NBA draft and then withdrew after talking to Ainge after a workout for the Celtics.","Fredette talked to Ainge",22,"100.00",0,"","target-original",0,49.9714833333333,35
"146078c_filler","These include toys, books, television, computers, special lessons, weekend outings, time with grandparents and other extended family members, as well as the quality of child care, schooling, and the neighborhood they choose to live in (depending, of course, on the extent to which communities oer viable choices).","They do notinclude toys and outings.",23,"0.00",0,"","filler",0,49.9714833333333,35
"2008","The proximate cause was physical, a failing heart. But the deeper cause was the strain his race for the presidency had placed on her mind and soul. In their desperation to cling to power, the partisans of John Quincy Adams hadn't recirculated and embellished the earlier libels against Rachel's character.","The earlier libels against Rachel's character had been circulated before",24,"2.40",0,"","target-negated",0,49.9714833333333,35
"989","I have a little thing for her. GOLD I don't know how you can keep the show on.","You can keep the show on in some way.",19,"99.02",0,"","target-negated",0,10.11395,36
"441","  The opportunities this turnaround presents have been lost on Washington.","Washington had the opportunities this turnaround presents before.",18,"99.79",0,"","target-negated",0,10.11395,36
"1758","The second study (N = 36) examined anxiety components and discrepancies between performance-goals and performance as predictors of negative self-talk. Regression analysis revealed that cognitive anxiety direction and goal-performance discrepancies were significant predictors of negative thoughts (R2 =.41, p <.01), with discrepancies not being a stronger predictor (beta =.55) than cognitive anxiety direction (beta = -.32).","Cognitive anxiety direction is a predictor.",20,"93.17",0,"","target-negated",0,10.11395,36
"1059","Lester also noted that research on group dynamics indicates that increasing the size of the group eventually increases the chances that a dominant member will emerge and force conformity from the other group members. Thus, there is a limit to the size of a group for effective functioning.","Four to ten subselves is ideal.",17,"74.18",0,"","target-prior",0,10.11395,36
"8","Then he remembered what had been done to Ben Zoma. And to Cadwallader. And his sympathy for the woman melted away.","He had sympathy for the woman.",22,"43.42",0,"","target-original",0,10.11395,36
"911","( n22 ) Evidently, in more than one sense the area of good governance tends to invite double standards. The reason must be that, for the World Bank, IMF and various other donors, attaining high growth rates regardless of how they came about isn't a more important indicator of good governance than having a low corruption profile.","Having a low corruption profile is an indicator of good governance.",4,"98.92",0,"","target-negated",0,7.68311666666667,36
"1686","MASON  But four years ago, the king didn't die of cancer, leaving Queen Noor a widow.","The king was alive before four years ago.",5,"33.55",0,"","target-negated",0,7.68311666666667,36
"1699","<i>(No context.)</i>","Some company uses female body parts to push product.",21,"51.05",1,"There is no context in the top text","target-prior",0,10.11395,36
"98466e_filler","The Coming Competitive Landscape","The landscape is going to be competitive in the near-future",16,"94.19",0,"","filler",0,10.11395,36
"188","<strong>Speaker B</strong>: They're going to have to pay their creditors $1 billion on June 1st. They don't have the money right now.","they will get the money.",3,"94.74",0,"","target-prior",0,7.68311666666667,36
"684","In the taxi on the way to Lutce, I ponder the question of pork.  When we were poor but not impoverished, A-Ma dared to make pork for dinner.","Making pork for dinner takes courage for A-MA.",17,"98.81",0,"","target-original",0,7.68311666666667,36
"1376","Metaphysical evil nullifies all attempts to establish constraints through law and social compact. The twentieth century has conferred astonishingly widespread respect for metaphysical evil by honoring the thought of Nietzsche. Though such definitions and distinctions may supply us with ideas and nuances to argue about, I do not continue to find greater revelation about evil in narratives.","I have found greater revelation about evil in narratives.",15,"0.10",0,"","target-negated",0,10.11395,36
"2357","Penelope asked. "" They are few and fer between. Many of them failed to adapt to the transition.","They tried to adapt to the transition.",6,"95.14",0,"","target-original",0,7.68311666666667,36
"1856","The haptograph awaits its time. In a year-ten years-a century-it will return. Then everyone will know what I have come to know: that the world is hidden from usthat our bodies, which seem to bring us the riches of the earth, prevent the world from reaching us.","I have come to know something",7,"98.81",0,"","target-original",0,7.68311666666667,36
"87","Although they won in Green Bay, they overcame Mike Tomlin's unfathomable decision to not run down the clock and kick a field goal in a tie game. He gave Green Bay enough time to win it and the Packers nearly did. Tomlin reasoned that kicking what would have been from extra point range was a bigger gamble on a sloppy field than running it in.","running what would have been from extra point point range was a gamble on a sloppy field.",23,"99.90",0,"","target-original",0,10.11395,36
"1461","qwq KROFT: And you think the police were part of this.","The police were part of this.",18,"93.55",0,"","target-original",0,7.68311666666667,36
"129185c_filler","Lincoln glared.","The man winked.",4,"1.19",0,"","filler",0,12.8517,36
"537","By far the most widely known possible consequence of STD prevention measures was a lowered risk of pregnancy. Of course, many STD prevention measures do not have this consequence, but for those that do, it seems to be very salient to these adolescents. Some evidence suggests that pregnancy may be a far more important consideration than STDs in adolescents' condom use decisions","STDs is a consideration.",5,"93.76",0,"","target-original",0,12.8517,36
"2289","They didn't even have the guts to go down swinging. KWAME-HOLMAN: Marine commanders say capture of the airfield will help prevent high level Iraqi leaders from leaving the country.","Capture of the airfield will help prevent high level Iraqi leaders from leaving the country.",6,"98.58",0,"","target-original",0,12.8517,36
"55982e_filler","yes i i always turn on the TV set and it seems like i catch that program in the last five minutes and","I often find myself catching only the last five minutes of that program.",3,"99.22",0,"","filler",0,12.8517,36
"2416","Hey, Karyn. That s right. Crowe reunites with director Ron Howard for this one.","Crowe and Ron Howard had previously worked together.",14,"99.73",0,"","target-original",0,7.68311666666667,36
"1020","In the coming months, I will return to Comite for further tests and to decide whether I should make myself into a bit of a science experiment. Lucky you, you'll get to watch and maybe even learn from my mistakes. I will discover what my cholesterol number is and how big or small the cholesterol particles traveling through my bloodstream are.","My cholesterol has a certain number and the cholesterol particles traveling though my bloodstream have a certain size.",15,"83.97",0,"","target-original",0,7.68311666666667,36
"65252e_filler","Well, shut it then, laughed the woman.","The woman laughed.",16,"99.73",0,"","filler",0,7.68311666666667,36
"1740","FishEasy ST, $129; FishEasy Port Photograph A hefty (depth) charge. // able, $199. There's a better bonding experience than hooking a worm and casting a line with Dad out on a peaceful lake.","Hooking a worm and casting a line with Dad out on a peaceful lake is a bonding experience.",5,"99.69",0,"","target-negated",0,26.8538333333333,36
"1872","Probably, yes. I mean, he was the most I don't think he was the most interesting.","He was the most interesting.",6,"99.73",0,"","target-negated",0,26.8538333333333,36
"341","  This year, Led Zeppelin's guitarist, Jimmy Page, and singer, Robert Plant, reunited for their first long-term project since 1980.","Jimmy Page and Robert Plant had been united before 1980.",7,"99.85",0,"","target-original",0,26.8538333333333,36
"829","When Prince came, he was at his height--PRINCE in capital letters. And when you walked onto the dance floor, you looked all the way up at the ceiling, 50 feet up, and you saw the second floor.","The entire second floor was accessible earlier.",8,"56.58",0,"","target-prior",0,26.8538333333333,36
"2382"," The debate concerning open versus selective admission to community college nursing programs depicts a significant ethical conflict. Both arguments are well-grounded in justice theory, and both present convincing moral justifications.","There are exactly two arguments in the debate.",8,"99.73",0,"","target-original",0,7.68311666666667,36
"44688e_filler","oh no no they're not fired they there are they have one chance to then go in a program if you come back positive you have one chance to go in and go into they have a lot of uh rehabilitation both for alcohol and for drug use uh and they have uh a lot of uh they they have an agency where you can go for personal problems financial or whatever","If your drug test is positive, you are given a chance to go into a rehabilitation program.",9,"98.92",0,"","filler",0,7.68311666666667,36
"993","And, of course, at that time my dad was dying, and we had a cat who died. There was a lot of death around. And there was this bird who had died in our driveway, and I just left it there, and every day we went and looked at this bird, you know, and saw what happened.","Something happened.",10,"96.20",0,"","target-original",0,7.68311666666667,36
